,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
48,47.83564804,47.06915219,46.31301667,45.4179451,44.655624,43.74127445,42.97729502,42.0717998,41.27484123,40.36648631,39.53466683,38.6594335,37.82030047,36.99794423,36.11656032,35.29962575,34.41940383,33.56179189,32.75093577,31.84822013,31.00170795,30.16481448,29.27716391,28.44662441,27.61359869,26.7385735,25.90804272,25.06966736,24.20917336,23.40061743,22.59512034,21.75385957,20.95172939,20.14380056,19.33463752,18.59711018,17.63158277,16.81528551,16.02421546,15.2563269,14.38860983,13.60730523,12.85019718,12.01632389,11.10744949,10.25558035,9.390854723,8.551284676,7.756147406,7.013978974,6.254222667,5.547880168,4.890392311,4.282485053,3.703259916,3.157041497,2.665527888,2.220308812,1.826837307,1.472674085,1.167394791,0.89584831,0.669765014,0.47314909,0.317941033,0.1889577,0.096585258,0.026061729,0
49,48.83564804,48.06915219,47.31301667,46.4179451,45.655624,44.74127444,43.97729502,43.07179977,42.27484113,41.36648591,40.53466578,39.65943304,38.82029841,37.99793839,37.11654594,36.29958594,35.41933733,34.56163213,33.75069927,32.84770298,32.00089004,31.16340088,30.27615604,29.44603372,28.61303312,27.73723658,26.90611889,26.06842886,25.19496854,24.37401655,23.56870852,22.71930556,21.91870758,21.12076331,20.2683362,19.50549005,18.77163318,17.7503449,16.9708147,16.2100329,15.3688578,14.5346091,13.79122804,12.98040212,12.1643354,11.28321097,10.40444183,9.52946367,8.712972077,7.935296295,7.138541513,6.390630888,5.696954836,5.047475083,4.404726979,3.812316951,3.270607355,2.780046457,2.332462461,1.934288679,1.567536515,1.243883515,0.959256823,0.721448915,0.516362409,0.353118173,0.217503322,0.118337217,0.040807645
50,49.83564804,49.06915219,48.31301667,47.4179451,46.655624,45.74127444,44.97729502,44.07179976,43.27484105,42.3664857,41.53466501,40.65943279,39.82029686,38.99793508,38.11653489,37.29956263,36.41928528,35.56153552,34.75051068,33.84738043,33.00022528,32.16249192,31.27600842,30.44560299,29.61246641,28.73616438,27.90409586,27.06684966,26.19262452,25.36058806,24.54311707,23.69057076,22.8819268,22.09200599,21.24387014,20.42821618,19.69122178,18.89849746,17.9044733,17.15602891,16.3292188,15.5150032,14.71078166,13.92782118,13.12256073,12.33963207,11.4352609,10.54301256,9.693015771,8.893832029,8.056835676,7.280542343,6.547374424,5.853474427,5.161917463,4.526229547,3.939990718,3.400464351,2.908930924,2.438383386,2.018049954,1.641180835,1.314175549,1.023936782,0.779783854,0.567056383,0.396156864,0.252375621,0.145633236
51,50.83564804,50.06915219,49.31301667,48.4179451,47.655624,46.74127444,45.97729501,45.07179975,44.27484101,43.36648555,42.5346646,41.6594326,40.820296,39.99793257,39.11652856,38.2995446,37.41925445,36.56145944,35.75039549,34.84712175,33.99980698,33.161749,32.27590051,31.44522168,30.61204661,29.73515912,28.90253546,28.06508515,27.19022616,26.35727365,25.53197058,24.66263928,23.8511822,23.05856902,22.21311471,21.40317954,20.61227132,19.8159887,19.05880034,18.08874762,17.2811238,16.47485798,15.68952847,14.85467996,14.06938075,13.29217441,12.49571405,11.5725776,10.70741086,9.876192524,9.016522515,8.202713505,7.443314779,6.699513017,5.972510064,5.293869745,4.666046543,4.083780791,3.523648151,3.003702735,2.531662021,2.110461041,1.729884321,1.397608434,1.10017116,0.848055992,0.626198044,0.446072156,0.292668743
52,51.83564804,51.06915219,50.31301667,49.4179451,48.655624,47.74127444,46.97729501,46.07179974,45.27484098,44.36648547,43.5346643,42.6594325,41.82029536,40.99793116,40.11652371,39.29953415,38.41923046,37.56141391,36.75030424,35.84696226,34.99946966,34.16127751,33.2758053,32.44496226,31.61167061,30.73443881,29.90110068,29.06367414,28.18770948,27.35412636,26.52970333,25.65064902,24.82117897,24.02992404,23.17725592,22.37102232,21.59365069,20.73160948,19.97544638,19.24791939,18.21970593,17.42595888,16.64939649,15.83156677,14.99533287,14.23883299,13.44876471,12.63117915,11.73674388,10.89435247,9.999185027,9.164940612,8.369965592,7.593316176,6.82523515,6.112966118,5.44414102,4.816745957,4.197033902,3.630103635,3.113324197,2.640926312,2.216968406,1.831066692,1.487312595,1.174708489,0.909000953,0.677326146,0.48795285
53,52.83564804,52.06915219,51.31301667,50.4179451,49.655624,48.74127444,47.97729501,47.07179974,46.27484097,45.36648541,44.53466414,43.65943242,42.820295,41.9979301,41.11652096,40.2995261,39.41921639,38.56137826,37.75024909,36.84683521,35.99925983,35.16089522,34.27574144,33.44474206,32.61141164,31.73380597,30.900081,30.06234754,29.18575051,28.35090841,27.52721386,26.64734684,25.80782963,25.00154154,24.14641666,23.33328428,22.56052703,21.70733857,20.88916632,20.16457607,19.36403031,18.36337834,17.60014557,16.79961484,15.96215058,15.16438808,14.40244113,13.57667298,12.79447844,11.92487452,11.01659436,10.14877155,9.335386154,8.5186346,7.723898939,6.972442028,6.271950903,5.587472395,4.927617966,4.316713252,3.754059007,3.238351778,2.763888966,2.315773128,1.911694529,1.556967962,1.240262588,0.969476433,0.731163634
54,53.83564804,53.06915219,52.31301667,51.4179451,50.655624,49.74127444,48.97729501,48.07179973,47.27484096,46.36648538,45.53466402,44.65943238,43.82029474,42.9979295,42.11651886,41.29952147,40.4192055,39.56135713,38.75020565,37.84675769,36.99909177,36.1606554,35.27568775,34.4445973,33.61118994,32.73337396,31.89918937,31.06138761,30.18393457,29.34842913,28.52450989,27.6440332,26.80365947,25.98884001,25.11576114,24.30065056,23.52129013,22.67922322,21.8545756,21.07704478,20.29219878,19.51240897,18.53687806,17.75726621,16.92995195,16.12113034,15.3359813,14.52985556,13.73248354,12.98256764,12.0491868,11.16642389,10.32116701,9.48448542,8.652385113,7.876300007,7.138554202,6.410503846,5.708141328,5.058429995,4.453512529,3.893217054,3.351406747,2.853483253,2.40556883,1.999555932,1.641153721,1.318679908,1.041223977
55,54.83564804,54.06915219,53.31301667,52.4179451,51.655624,50.74127444,49.97729501,49.07179973,48.27484095,47.36648536,46.53466395,45.65943235,44.82029459,43.99792906,43.11651768,42.29951793,41.41919916,40.56134067,39.75017965,38.8466963,37.99898832,37.16046229,36.27565305,35.44447713,34.61104273,33.73300621,32.89858052,32.06053785,31.18262796,30.34614266,29.5223493,28.64054633,27.79962717,26.98618905,26.10023074,25.26808083,24.48713209,23.64395187,22.82552527,22.03212486,21.21239565,20.44055737,19.68908335,18.7009282,17.88694694,17.08930351,16.29005162,15.46253263,14.68571771,13.91288023,13.11033338,12.19820252,11.33983371,10.47184882,9.620123643,8.808488898,8.048065876,7.272696745,6.53884408,5.8483772,5.20631704,4.589339262,3.997816944,3.455773616,2.959481259,2.510635046,2.101036433,1.737399238,1.407713386
56,55.83564804,55.06915219,54.31301667,53.4179451,52.655624,51.74127444,50.97729501,50.07179973,49.27484095,48.36648535,47.53466391,46.65943234,45.82029448,44.99792881,44.11651679,43.29951591,42.41919428,41.56133101,40.75015928,39.84665921,38.99890596,38.16034242,37.27562455,36.44439981,35.6109197,34.7327621,33.8980621,33.05995062,32.18147506,31.34449791,30.52031087,29.63779737,28.79544193,27.98313659,27.09660135,26.24935138,25.45288104,24.61234177,23.78872723,23.0026204,22.16502527,21.35940418,20.61812454,19.83268566,18.82956579,18.04617461,17.26740145,16.40498859,15.6181837,14.86654347,14.03866296,13.2579816,12.37167176,11.49333651,10.6080227,9.778737819,8.984546572,8.179902939,7.406936909,6.686802058,6.005827738,5.335570965,4.700712786,4.115708919,3.576677447,3.080212821,2.628834908,2.201620639,1.818388144
57,56.83564804,56.06915219,55.31301667,54.4179451,53.655624,52.74127444,51.97729501,51.07179973,50.27484095,49.36648534,48.53466388,47.65943232,46.82029442,45.99792862,45.11651629,44.29951436,43.41919147,42.56132351,41.7501472,40.84663,39.99885576,39.1602465,38.27560653,37.44433651,36.61083984,35.73255814,34.89771671,34.05944645,33.18067766,32.34304639,31.51881783,30.63522192,29.79215736,28.97974143,28.0927213,27.2449938,26.43049818,25.58009695,24.75554726,23.96471351,23.14161744,22.30042655,21.53630782,20.77566689,19.96457359,18.98832075,18.23142519,17.38229569,16.54907261,15.79922064,14.99967193,14.17666695,13.43090527,12.52927346,11.62918317,10.76794415,9.957914443,9.114913488,8.318522498,7.561066145,6.852239995,6.128402993,5.457342541,4.830525867,4.249793375,3.712041933,3.193088743,2.71732206,2.285235986
58,57.83564804,57.06915219,56.31301667,55.4179451,54.655624,53.74127444,52.97729501,52.07179973,51.27484095,50.36648534,49.53466387,48.65943232,47.82029438,46.99792852,46.11651591,45.29951349,44.41918931,43.56131915,42.75013779,41.84661251,40.99881601,40.16018753,39.27559193,38.4442964,37.61077409,36.73242529,35.89742744,35.05910744,34.17999257,33.34203935,32.51748369,31.63333882,30.78908616,29.97696797,29.08851387,28.24045459,27.42557034,26.5561666,25.72155954,24.93026633,24.10863574,23.27660282,22.46574446,21.70346009,20.90832694,20.12458414,19.17350181,18.34622207,17.52729819,16.72453399,15.94054564,15.13791548,14.33960039,13.59326278,12.66372828,11.78956565,10.94914056,10.08851986,9.256445491,8.477431574,7.725940545,6.970304049,6.258774882,5.597295272,4.976428012,4.382880456,3.813703097,3.29232271,2.817695309
59,58.83564804,58.06915219,57.31301667,56.4179451,55.655624,54.74127444,53.97729501,53.07179973,52.27484094,51.36648534,50.53466386,49.65943231,48.82029436,47.99792844,47.1165157,46.29951283,45.41918807,44.56131578,43.75013225,42.84659881,41.998792,41.16014061,40.27558284,39.44426388,38.61073208,37.73231567,36.89723805,36.05882171,35.17953026,34.34117225,33.51654724,32.63165742,31.78683752,30.97430988,30.0851121,29.2355787,28.42046813,27.55315583,26.69428513,25.89480233,25.07746871,24.24244908,23.44208157,22.63042315,21.83518224,21.07024329,20.29215828,19.29506152,18.49133375,17.69806853,16.87329295,16.07870054,15.30153509,14.49843067,13.72582355,12.82363723,11.97191153,11.08113674,10.23184233,9.418810799,8.641478307,7.846941505,7.107569469,6.407346126,5.753413275,5.100340243,4.490979662,3.92715208,3.407590077
60,59.83564804,59.06915219,58.31301667,57.4179451,56.655624,55.74127444,54.97729501,54.07179973,53.27484094,52.36648533,51.53466385,50.65943231,49.82029434,48.9979284,48.11651554,47.29951246,46.41918713,45.56131383,44.75012795,43.84659067,42.99877309,42.16011203,41.27557554,40.44424352,39.61069785,38.73224528,37.89708125,37.05863315,36.17913967,35.34058448,34.51573426,33.63047473,32.78482723,31.97232674,31.08186845,30.23164656,29.41500074,28.54927002,27.68918922,26.86620101,26.04468424,25.20993563,24.40723712,23.61462687,22.74886466,21.99698608,21.25413283,20.41351119,19.43989399,18.66264024,17.84437018,17.01107327,16.2427271,15.46855998,14.6187814,13.88098977,13.00627987,12.10649977,11.22506039,10.39658469,9.583099758,8.766242251,7.989567869,7.263234428,6.566461839,5.870641822,5.219684783,4.616723104,4.056142659
61,60.83564804,60.06915219,59.31301667,58.4179451,57.655624,56.74127444,55.97729501,55.07179973,54.27484094,53.36648533,52.53466385,51.65943231,50.82029433,49.99792837,49.11651545,48.29951217,47.41918659,46.56131234,45.75012544,44.84658432,43.99876176,43.1600894,42.27557105,41.44422714,40.61067626,39.73218773,38.89697996,38.0584762,37.17888067,36.34008637,35.51517832,34.62944634,33.78340836,32.97053074,32.07945023,31.22790023,30.41058718,29.54478256,28.68473207,27.85680841,27.01784283,26.1755797,25.37373168,24.5862285,23.73329148,22.90771844,22.18512648,21.370779,20.57369659,19.6113546,18.81685748,17.97068081,17.17519047,16.41883334,15.58928906,14.76504997,14.05517541,13.14470359,12.25025273,11.39110602,10.56271013,9.710109153,8.912896348,8.150940214,7.418841501,6.682782313,5.999286903,5.356288054,4.757851839
62,61.83564804,61.06915219,60.31301667,59.4179451,58.655624,57.74127444,56.97729501,56.07179973,55.27484094,54.36648533,53.53466384,52.65943231,51.82029432,50.99792836,50.11651539,49.29951202,48.41918618,47.56131148,46.7501235,45.84658059,44.99875288,44.16007574,43.27556747,42.444217,41.6106588,40.7321512,39.89689683,39.05837409,38.1786644,37.33975435,36.51470427,35.62874045,34.78217155,33.96924837,33.07726031,32.22510225,31.40637691,30.54100782,29.67962833,28.85190793,28.00641688,27.14732562,26.33812351,25.55718764,24.70395585,23.88296475,23.09531608,22.30800937,21.51777266,20.75938118,19.77348391,18.94346429,18.12337125,17.35958564,16.5394446,15.73658409,14.93401379,14.18904839,13.28734546,12.41682459,11.5603514,10.6908514,9.859494134,9.07871479,8.303834567,7.541463022,6.819166113,6.145142365,5.508281234
63,62.83564804,62.06915219,61.31301667,60.4179451,59.655624,58.74127444,57.97729501,57.07179973,56.27484094,55.36648533,54.53466384,53.65943231,52.82029432,51.99792834,51.11651535,50.2995119,49.41918595,48.56131082,47.75012238,46.84657768,45.99874761,45.16006497,44.27556529,43.44420888,42.6106479,41.73212155,40.89684374,40.05828989,39.17852293,38.33947616,37.51438598,36.62813696,35.78131893,34.9681214,34.07569292,33.2225645,32.40322282,31.53731575,30.67534492,29.8462915,29.00314303,28.13046775,27.30868944,26.52538475,25.67366431,24.85337753,24.05944466,23.22666269,22.45543679,21.69054152,20.90887608,19.89988918,19.09701701,18.29943624,17.47967022,16.68735893,15.90702951,15.0697422,14.32018272,13.45360231,12.59022802,11.68839801,10.84196113,10.02857499,9.230915189,8.431113572,7.684077942,6.972887799,6.29223407
64,63.83564804,63.06915219,62.31301667,61.4179451,60.655624,59.74127444,58.97729501,58.07179973,57.27484094,56.36648533,55.53466384,54.65943231,53.82029432,52.99792834,52.11651532,51.29951183,50.41918578,49.56131045,48.75012152,47.84657599,46.99874349,46.16005852,45.27556357,44.4442039,43.61063915,42.73210293,41.89680048,41.05823574,40.17840584,39.33929317,38.51411793,37.6277299,36.7805878,35.9672196,35.07431283,34.22074213,33.40035524,32.53449788,31.67115804,30.84156801,29.99885542,29.12674815,28.2860671,27.49814901,26.64031478,25.82236684,25.03006027,24.1861918,23.37340976,22.6293187,21.84014375,21.05080559,20.05380523,19.27438914,18.41167231,17.62781089,16.85886113,16.05169851,15.19479842,14.47458708,13.63252623,12.7174317,11.84017367,11.01331622,10.18115481,9.361496274,8.578584461,7.844276174,7.114742891
65,64.83564804,64.06915219,63.31301667,62.4179451,61.655624,60.74127444,59.97729501,59.07179973,58.27484094,57.36648533,56.53466384,55.65943231,54.82029432,53.99792833,53.11651531,52.29951178,51.41918568,50.56131016,49.75012102,48.84657468,47.99874106,47.16005346,46.27556252,45.44419994,44.61063373,43.7320879,42.89677312,42.05819143,41.17833012,40.33914118,39.51394046,38.62738603,37.7800923,36.96635983,36.07334989,35.2191336,34.39828816,33.53190272,32.66795721,31.83694276,30.99502025,30.12191555,29.28208915,28.46937025,27.61208082,26.78798494,25.99865166,25.16371261,24.32061374,23.54723357,22.79094925,21.96773624,21.21867983,20.23193437,19.39481386,18.54991986,17.7999301,17.01301358,16.17835387,15.35562297,14.6472658,13.75786768,12.86917007,12.01283831,11.16778347,10.31371714,9.512623042,8.744003058,7.983122937
66,65.83564804,65.06915219,64.31301667,63.4179451,62.655624,61.74127444,60.97729501,60.07179973,59.27484094,58.36648533,57.53466384,56.65943231,55.82029432,54.99792833,54.1165153,53.29951176,52.41918561,51.56131,50.75012064,49.84657391,48.99873918,48.16005046,47.2755617,46.44419752,45.61062941,44.73207854,43.89675095,43.05816321,42.17826791,41.33904232,40.51379239,39.62715722,38.77967234,37.96577437,37.07251703,36.21800679,35.39645849,34.53001081,33.66500504,32.83339573,31.99113204,31.11760513,30.27685688,29.4653103,28.58410542,27.75871743,26.96352477,26.13702036,25.29840726,24.48198069,23.71925932,22.91944247,22.12164107,21.40109696,20.36023254,19.53138951,18.72239636,17.96256504,17.14043487,16.32906891,15.54234682,14.75718237,13.9087279,13.04242344,12.17046862,11.30135593,10.46733055,9.68210942,8.880512507
67,66.83564804,66.06915219,65.31301667,64.4179451,63.655624,62.74127444,61.97729501,61.07179973,60.27484094,59.36648533,58.53466384,57.65943231,56.82029431,55.99792833,55.11651529,54.29951173,53.41918557,52.56130988,51.75012042,50.84657333,49.99873807,49.16004811,48.27556121,47.44419561,46.61062675,45.73207104,44.89673707,44.05814027,43.17822807,42.33896079,41.51369549,40.62696568,39.77939152,38.96527653,38.07194628,37.21702941,36.39517141,35.52832251,34.66284637,33.83011629,32.98807775,32.11323958,31.27216966,30.45979556,29.57759342,28.72960448,27.9334346,27.1058859,26.27126791,25.4606446,24.64908863,23.84731825,23.075151,22.29875458,21.52466163,20.49739512,19.69231014,18.89399812,18.0902239,17.29251957,16.50118787,15.66865482,14.89216842,14.08180861,13.20418609,12.30396297,11.45654281,10.63981286,9.818062405
68,67.83564804,67.06915219,66.31301667,65.4179451,64.655624,63.74127444,62.97729501,62.07179973,61.27484094,60.36648533,59.53466384,58.65943231,57.82029431,56.99792833,56.11651529,55.29951172,54.41918554,53.56130981,52.75012026,51.84657299,50.99873722,50.16004672,49.27556082,48.44419446,47.61062464,46.7320664,45.89672588,45.05812579,44.17819553,43.33890828,42.51361525,41.62683968,40.77915565,39.964942,39.07145877,38.21635673,37.39405169,36.5271253,35.66091565,34.82770963,33.98520759,33.10980617,32.26741007,31.45480831,30.57378301,29.71694251,28.90337187,28.0785616,27.23930836,26.43344177,25.63671941,24.77573108,24.00341776,23.25479279,22.41173149,21.67560899,20.65937734,19.85964531,19.02152716,18.24308695,17.46647133,16.61918978,15.81607658,15.05434192,14.2490185,13.33694398,12.45976368,11.63111443,10.77619061
69,68.83564804,68.06915219,67.31301667,66.4179451,65.655624,64.74127444,63.97729501,63.07179973,62.27484094,61.36648533,60.53466384,59.65943231,58.82029431,57.99792832,57.11651529,56.29951172,55.41918552,54.56130976,53.75012016,52.84657273,51.99873672,51.16004565,50.27556059,49.44419355,48.61062336,47.7320627,46.89671892,46.05811408,45.17817489,44.33886524,43.51356326,42.62673498,41.77899968,40.96466008,40.07112932,39.21578043,38.3932777,37.52607767,36.6595416,35.82555129,34.98307302,34.10657595,33.26365421,32.44971839,31.5699404,30.71289388,29.8841812,29.05084273,28.21108552,27.40100152,26.61561389,25.75150581,24.93138309,24.18402532,23.38067442,22.55417382,21.85005945,20.83609453,19.97418463,19.17486904,18.41818678,17.5942631,16.750575,15.98581557,15.22324669,14.38014447,13.49271561,12.63554728,11.76925786
